iter	F1	Logloss
480	1	0.001224094574
481	1	0.001224094574
482	1	0.001224094574
483	1	0.001224086065
484	1	0.001224074915
485	1	0.001214434622
486	1	0.001214429136
487	1	0.001214418164
488	1	0.001214418164
489	1	0.001214418164
490	1	0.001214418164
491	1	0.00119772927
492	1	0.00119772927
493	1	0.00119772927
494	1	0.001197720263
495	1	0.001197698383
496	1	0.001197662378
497	1	0.001197662378
498	1	0.001197662378
499	1	0.001197662378
500	1	0.001197662378
501	1	0.001197662378
502	1	0.001197662378
503	1	0.001197662378
504	1	0.001197662378
505	1	0.001181093479
506	1	0.001181081846
507	1	0.001181081846
508	1	0.001181081846
509	1	0.001181081846
510	1	0.001181075221
511	1	0.001181068598
512	1	0.001181068598
513	1	0.001181068598
514	1	0.001181059879
515	1	0.001181054373
516	1	0.001181010327
517	1	0.001180997428
518	1	0.001180997428
519	1	0.001180991925
520	1	0.001180991925
521	1	0.001180985302
522	1	0.001180974297
523	1	0.001180952292
524	1	0.001180952292
525	1	0.001180943297
526	1	0.001180936675
527	1	0.001180928851
528	1	0.001180919121
529	1	0.001180893591
530	1	0.001180889011
531	1	0.001180845017
532	1	0.001180832132
533	1	0.001180781998
534	1	0.001180769241
535	1	0.001180769241
536	1	0.001180769241
537	1	0.001180769241
538	1	0.001180769241
539	1	0.001180747055
540	1	0.001180747055
541	1	0.001180747055
542	1	0.001180747055
543	1	0.001180747055
544	1	0.001180747055
545	1	0.001180747055
546	1	0.001180747055
547	1	0.001180747055
548	1	0.001180747055
549	1	0.001180747055
550	1	0.001180747055
551	1	0.001180747055
552	1	0.001180747055
553	1	0.001180747055
554	1	0.001180747055
555	1	0.001180747055
556	1	0.001180747055
557	1	0.001180747055
558	1	0.001180747055
559	1	0.001180747055
560	1	0.001180747055
561	1	0.001180747055
562	1	0.001180747055
563	1	0.001180747055
564	1	0.001180747055
565	1	0.001180747055
566	1	0.001180747055
567	1	0.001180747055
568	1	0.001180747055
569	1	0.001180747055
570	1	0.001180747055
571	1	0.001180747055
572	1	0.001180747055
573	1	0.001180747055
574	1	0.001180747055
575	1	0.001180747055
576	1	0.001180747055
577	1	0.001180747055
578	1	0.001180747055
579	1	0.001180747055
580	1	0.001180747055
581	1	0.001180747055
582	1	0.001180747055
583	1	0.001180747055
584	1	0.001180747055
585	1	0.001180747055
586	1	0.001180747055
587	1	0.001180747055
588	1	0.001180747055
589	1	0.001180747055
590	1	0.001180747055
591	1	0.001180747055
592	1	0.001180747055
593	1	0.001180747055
594	1	0.001180747055
595	1	0.001180747055
596	1	0.001180747055
597	1	0.001180747055
598	1	0.001180747055
599	1	0.001180747055
600	1	0.001180747055
601	1	0.001180747055
602	1	0.001180747055
603	1	0.001180747055
604	1	0.001180747055
605	1	0.001180747055
606	1	0.001180747055
607	1	0.001180747055
608	1	0.001180747055
609	1	0.001180747055
610	1	0.001180747055
611	1	0.001180747055
612	1	0.001180747055
613	1	0.001180747055
614	1	0.001180747055
615	1	0.001180747055
616	1	0.001180747055
617	1	0.001180747055
618	1	0.001180747055
619	1	0.001180747055
620	1	0.001180747055
621	1	0.001180747055
622	1	0.001180747055
623	1	0.001180747055
624	1	0.001180747055
625	1	0.001180747055
626	1	0.001180747055
627	1	0.001180747055
628	1	0.001180747055
629	1	0.001180747055
630	1	0.001180747055
631	1	0.001180747055
632	1	0.001180747055
633	1	0.001180747055
634	1	0.001180747055
635	1	0.001180747055
636	1	0.001180747055
637	1	0.001180747055
638	1	0.001180747055
639	1	0.001180747055
640	1	0.001180747055
641	1	0.001180747055
642	1	0.001180747055
643	1	0.001180747055
644	1	0.001180747055
645	1	0.001180747055
646	1	0.001180747055
647	1	0.001180747055
648	1	0.001180747055
649	1	0.001180747055
650	1	0.001180747055
651	1	0.001180747055
652	1	0.001180747055
653	1	0.001180747055
654	1	0.001180747055
655	1	0.001180747055
656	1	0.001180747055
657	1	0.001180747055
658	1	0.001180747055
659	1	0.001180747055
660	1	0.001180747055
661	1	0.001180747055
662	1	0.001180747055
663	1	0.001180747055
664	1	0.001180747055
665	1	0.001180747055
666	1	0.001180747055
667	1	0.001180747055
668	1	0.001180747055
669	1	0.001180747055
670	1	0.001180747055
671	1	0.001180747055
672	1	0.001180747055
673	1	0.001180747055
674	1	0.001180747055
675	1	0.001180747055
676	1	0.001180747055
677	1	0.001180747055
678	1	0.001180747055
679	1	0.001180747055
680	1	0.001180747055
681	1	0.001180747055
682	1	0.001180747055
683	1	0.001180747055
684	1	0.001180747055
685	1	0.001180747055
686	1	0.001180747055
687	1	0.001180747055
688	1	0.001180747055
689	1	0.001180747055
690	1	0.001180747055
691	1	0.001180747055
692	1	0.001180747055
693	1	0.001180747055
694	1	0.001180747055
695	1	0.001180747055
696	1	0.001180747055
697	1	0.001180747055
698	1	0.001180747055
699	1	0.001180747055
700	1	0.001180747055
701	1	0.001180747055
702	1	0.001180747055
703	1	0.001180747055
704	1	0.001180747055
705	1	0.001180747055
706	1	0.001180747055
707	1	0.001180747055
708	1	0.001180747055
709	1	0.001180747055
710	1	0.001180747055
711	1	0.001180747055
712	1	0.001180747055
713	1	0.001180747055
714	1	0.001180747055
715	1	0.001180747055
716	1	0.001180747055
717	1	0.001180747055
718	1	0.001180747055
719	1	0.001180747055
720	1	0.001180747055
721	1	0.001180747055
722	1	0.001180747055
723	1	0.001180747055
724	1	0.001180747055
725	1	0.001180747055
726	1	0.001180747055
727	1	0.001180747055
728	1	0.001180747055
729	1	0.001180747055
730	1	0.001180747055
731	1	0.001180747055
732	1	0.001180747055
733	1	0.001180747055
734	1	0.001180747055
735	1	0.001180747055
736	1	0.001180747055
737	1	0.001180747055
738	1	0.001180747055
739	1	0.001180747055
740	1	0.001180747055
741	1	0.001180747055
742	1	0.001180747055
743	1	0.001180747055
744	1	0.001180747055
745	1	0.001180747055
746	1	0.001180747055
747	1	0.001180747055
748	1	0.001180747055
749	1	0.001180747055
750	1	0.001180747055
751	1	0.001163400993
752	1	0.001163391143
753	1	0.001163391143
754	1	0.001163384882
755	1	0.001163384882
756	1	0.001163375444
757	1	0.001163366064
758	1	0.001163359804
759	1	0.001163347288
760	1	0.001163328535
761	1	0.001163322674
762	1	0.001163322674
763	1	0.001163322674
764	1	0.001163322674
765	1	0.001163306435
766	1	0.001163300577
767	1	0.001163292864
768	1	0.001163284551
769	1	0.001163284551
770	1	0.001163284551
771	1	0.001163284551
772	1	0.001163284551
773	1	0.001163284551
774	1	0.001163284551
775	1	0.001163284551
776	1	0.001163284551
777	1	0.001163278935
778	1	0.001163272683
779	1	0.001163272683
780	1	0.001163272683
781	1	0.001163266432
782	1	0.001163260182
783	1	0.001163260182
784	1	0.001163260182
785	1	0.001163260182
786	1	0.001163260182
787	1	0.001163260182
788	1	0.001163260182
789	1	0.001163260182
790	1	0.001163260182
791	1	0.001163260182
792	1	0.001163260182
793	1	0.001163260182
794	1	0.001163260182
795	1	0.001163260182
796	1	0.001163260182
797	1	0.001163260182
798	1	0.001163260182
799	1	0.001163260182
800	1	0.001163260182
801	1	0.001163260182
802	1	0.001163260182
803	1	0.001163260182
804	1	0.001163260182
805	1	0.001163260182
806	1	0.001163260182
807	1	0.001163260182
808	1	0.001163260182
809	1	0.001163244762
810	1	0.001163235461
811	1	0.001163229213
812	1	0.001163216718
813	1	0.001163197997
814	1	0.00116317302
815	1	0.00116317302
816	1	0.00116317302
817	1	0.00116317302
818	1	0.00116317302
819	1	0.00116317302
820	1	0.001163150443
821	1	0.001163150443
822	1	0.001163125482
823	1	0.001163100533
824	1	0.001163077178
825	1	0.001163077178
826	1	0.001163064713
827	1	0.001163039792
828	1	0.00116303045
829	1	0.001163018867
830	1	0.00116298115
831	1	0.00116298115
832	1	0.001162968699
833	1	0.001162962475
834	1	0.001162962475
835	1	0.001162962475
836	1	0.001162962475
837	1	0.001162962475
838	1	0.001162962475
839	1	0.001162962475
840	1	0.001162962475
841	1	0.001162962475
842	1	0.001162962475
843	1	0.001162962475
844	1	0.001162953138
845	1	0.001162953138
846	1	0.001162953138
847	1	0.001162943803
848	1	0.001162937581
849	1	0.001162937581
850	1	0.001162937581
851	1	0.001162937581
852	1	0.001162937581
853	1	0.001162937581
854	1	0.001162931794
855	1	0.001162913132
856	1	0.001162913132
857	1	0.001162913132
858	1	0.001162913132
859	1	0.001162913132
860	1	0.001162913132
861	1	0.001162913132
862	1	0.001162913132
863	1	0.00116290726
864	1	0.001162857512
865	1	0.001162857512
866	1	0.001162845876
867	1	0.001162821028
868	1	0.001162808608
869	1	0.00116279929
870	1	0.00116279929
871	1	0.001162786875
872	1	0.001162786875
873	1	0.00116277756
874	1	0.00116277756
875	1	0.00116277756
876	1	0.001162758025
877	1	0.001162733647
878	1	0.001162641326
879	1	0.001162636674
880	1	0.001162632021
881	1	0.001162587055
882	1	0.001162587055
883	1	0.001162579391
884	1	0.001162567008
885	1	0.001162567008
886	1	0.001162567008
887	1	0.001162567008
888	1	0.001162567008
889	1	0.001162562391
890	1	0.001162562391
891	1	0.001162562391
892	1	0.001162562391
893	1	0.001162562391
894	1	0.001162553095
895	1	0.001162522463
896	1	0.00116249944
897	1	0.0011624747
898	1	0.00116245613
899	1	0.00116245613
900	1	0.00116245613
901	1	0.00116245613
902	1	0.00116245613
903	1	0.00116245613
904	1	0.00116245613
905	1	0.00116245613
906	1	0.00116245613
907	1	0.001162451489
908	1	0.001162440269
909	1	0.001162440269
910	1	0.001162424973
911	1	0.001162412614
912	1	0.001162412614
913	1	0.001162405017
914	1	0.001162405017
915	1	0.00116238203
916	1	0.00116238203
917	1	0.00116238203
918	1	0.00116238203
919	1	0.00116238203
920	1	0.00116238203
921	1	0.00116238203
922	1	0.00116238203
923	1	0.00116238203
924	1	0.00116238203
925	1	0.00116238203
926	1	0.00116238203
927	1	0.00116238203
928	1	0.00116238203
929	1	0.00116238203
930	1	0.00116238203
931	1	0.00116238203
932	1	0.00116238203
933	1	0.00116238203
934	1	0.00116238203
935	1	0.00116238203
936	1	0.00116238203
937	1	0.00116238203
938	1	0.00116238203
939	1	0.00116238203
940	1	0.00116238203
941	1	0.00116238203
942	1	0.00116238203
943	1	0.00116238203
944	1	0.00116238203
945	1	0.00116238203
946	1	0.00116238203
947	1	0.00116238203
948	1	0.00116238203
949	1	0.00116238203
950	1	0.00116238203
951	1	0.00116238203
952	1	0.00116238203
953	1	0.00116238203
954	1	0.00116238203
955	1	0.00116238203
956	1	0.00116238203
957	1	0.00116238203
958	1	0.00116238203
959	1	0.00116238203
960	1	0.00116238203
961	1	0.00116238203
962	1	0.00116238203
963	1	0.00116238203
964	1	0.00116238203
965	1	0.00116238203
966	1	0.00116238203
967	1	0.00116238203
968	1	0.00116238203
969	1	0.00116238203
970	1	0.00116238203
971	1	0.00116238203
972	1	0.00116238203
973	1	0.00116238203
974	1	0.00116238203
975	1	0.00116238203
976	1	0.00116238203
977	1	0.00116238203
978	1	0.00116238203
979	1	0.00116238203
980	1	0.00116238203
981	1	0.00116238203
982	1	0.00116238203
983	1	0.00116238203
984	1	0.00116238203
985	1	0.00116238203
986	1	0.00116238203
987	1	0.00116238203
988	1	0.00116238203
989	1	0.00116238203
990	1	0.00116238203
991	1	0.00116238203
992	1	0.00116238203
993	1	0.00116238203
994	1	0.00116238203
995	1	0.00116238203
996	1	0.00116238203
997	1	0.00116238203
998	1	0.00116238203
999	1	0.00116238203
